transaction_id,date,libelle_brut,montant,merchant,payment_channel,transaction_type,recurring,income_flag,normalized_description
TXN000225,2026-02-11,AUDIBLE MEMBERSHIP MAY,-97.79,Unknown,Unknown,Unknown,False,False,Unknown
TXN000226,2026-02-13,BEST BUY MARTINEZTOWN MA,-395.01,Best Buy,Card POS,Purchase,True,False,Best Buy Electronics
TXN000227,2026-02-14,HLU *STREAM 49420,-123.87,Hulu,Card Online,Subscription,True,False,Hulu Streaming
TXN000228,2026-02-14,UBER* SOUTH,-102.46,Uber,Card Online,Purchase,False,False,Uber Rideshare
TXN000229,2026-02-15,VENMO PAYMENT MITCHELL RECEIVED,804.48,Venmo,Transfer,Income,False,True,Venmo Freelance
TXN000230,2026-02-15,STEAM GAMES NU6LI8,-354.67,Steam,Card Online,Purchase,True,False,Steam Gaming
TXN000231,2026-02-15,STEAM GAMES 3HU9XT,-444.36,Steam,Card Online,Purchase,False,False,Steam Gaming
TXN000232,2026-02-17,VERIZON SOUTH MA,-41.18,Verizon,Transfer,Direct Debit,True,False,Verizon Phone
TXN000233,2026-02-18,HOME DEPOT PEREZLAND PR,-43.18,State Farm,Transfer,Direct Debit,True,False,State Farm Home
TXN000234,2026-02-19,SUBWAY LEAHLAND PR,-312.69,Unknown,Unknown,Unknown,False,False,Unknown
TXN000235,2026-02-20,NF-LX DIGITAL 71230,-120.73,Unknown,Unknown,Unknown,False,False,Unknown
TXN000236,2026-02-20,WENDYS GINAHAVEN GU,-303.32,Unknown,Unknown,Unknown,False,False,Unknown
TXN000237,2026-02-22,ETSY INC LQYR0V 32985,-15.92,Etsy,Card Online,Purchase,False,False,Etsy E-commerce
TXN000238,2026-02-24,CASH WITHDRAWAL CITIBANK 88065,-100.0,ATM,ATM,Withdrawal,True,False,ATM Withdrawal
TXN000239,2026-02-24,DOORDASH EAST,-210.55,DoorDash,Card Online,Purchase,True,False,DoorDash Delivery
TXN000240,2026-02-27,COMCAST HAMILTONMOUTH CA,-128.44,Comcast,Transfer,Direct Debit,True,False,Comcast Internet
TXN000241,2026-02-28,VENMO *CUMMINGS,856.02,Venmo,Transfer,Income,True,True,Venmo Freelance
TXN000242,2026-02-28,PANERA PHILLIPBURGH VT,-405.26,Unknown,Unknown,Unknown,False,False,Unknown
TXN000243,2026-02-28,CHEVRON NEW MO,-45.35,Unknown,Unknown,Unknown,False,False,Unknown
TXN000244,2026-03-03,YOUTUBE PREMIUM 51851,-48.91,YouTube Premium,Card Online,Subscription,True,False,YouTube Premium Streaming
TXN000245,2026-03-05,LYFT HUGHESCHESTER LA,-218.15,Lyft,Card Online,Purchase,False,False,Lyft Rideshare
TXN000246,2026-03-07,NF-LX DIGITAL 70993,-79.59,Unknown,Unknown,Unknown,False,False,Unknown
TXN000247,2026-03-07,SHELL OIL JASMINEMOUTH IA,-304.13,Shell,Card POS,Purchase,False,False,Shell Gas
TXN000248,2026-03-07,T-MOBILE BLAKECHESTER FL,-27.56,Unknown,Unknown,Unknown,False,False,Unknown
TXN000249,2026-03-08,COMCAST BAKERBERG CT,-100.13,Comcast,Transfer,Direct Debit,True,False,Comcast Internet
TXN000250,2026-03-08,MCDONALD'S MONTGOMERYFURT NE,-449.04,McDonald's,Card POS,Purchase,True,False,McDonald's Fast Food
TXN000251,2026-03-10,EXXON SOUTH NV,-27.14,Unknown,Unknown,Unknown,False,False,Unknown
TXN000252,2026-03-10,NTFLX ONLINE US,-75.03,Netflix,Card Online,Subscription,True,False,Netflix Streaming
TXN000253,2026-03-10,CHIPOTLE JULIASIDE PA,-45.97,Chipotle,Card POS,Purchase,False,False,Chipotle Restaurant
TXN000254,2026-03-12,CON EDISON 63820,-20.26,Con Edison,Transfer,Direct Debit,True,False,Con Edison Electricity
TXN000255,2026-03-16,BEST BUY WILLIAMSCHESTER AL,-60.83,Best Buy,Card POS,Purchase,False,False,Best Buy Electronics
TXN000256,2026-03-16,EXXON NORTH WA,-306.98,Unknown,Unknown,Unknown,False,False,Unknown
TXN000257,2026-03-18,CASH WITHDRAWAL WELLS FARGO 62767,-60.0,ATM,ATM,Withdrawal,True,False,ATM Withdrawal
TXN000258,2026-03-21,UNITED AIR NMQW1P,-456.18,Delta Airlines,Card Online,Purchase,True,False,Delta Airlines Flight
TXN000259,2026-03-22,CASH WITHDRAWAL WELLS FARGO 68850,-20.0,ATM,ATM,Withdrawal,True,False,ATM Withdrawal
TXN000260,2026-03-22,ATM WITHDRAWAL WELLS FARGO DICKERSONSTAD AR,-40.0,ATM,ATM,Withdrawal,True,False,ATM Withdrawal
TXN000261,2026-03-23,AT&T PAYMENT 43671,-129.74,AT&T,Transfer,Direct Debit,True,False,AT&T Phone
TXN000262,2026-03-25,APPLE.COM/BILL 27294,-113.23,Apple,Card Online,Subscription,True,False,Apple Apps
TXN000263,2026-03-25,SP MUSIC 49871,-74.47,Spotify,Card Online,Subscription,True,False,Spotify Music
TXN000264,2026-03-27,CHIPOTLE NORTH MS,-332.82,Chipotle,Card POS,Purchase,False,False,Chipotle Restaurant
TXN000265,2026-03-29,AMZN*YFD7LZ 32141 USA,-212.26,Amazon,Card Online,Purchase,False,False,Amazon E-commerce
TXN000266,2026-03-29,NF-LX DIGITAL 80531,-36.08,Unknown,Unknown,Unknown,False,False,Unknown
TXN000267,2026-03-29,DISNEY PLUS US,-109.97,Disney+,Card Online,Subscription,True,False,Disney+ Streaming
TXN000268,2026-03-30,LOWES AYALASIDE VA,-451.88,Unknown,Unknown,Unknown,False,False,Unknown
TXN000269,2026-03-30,DOORDASH JAMESBERG,-406.18,DoorDash,Card Online,Purchase,False,False,DoorDash Delivery
TXN000270,2026-04-03,ACH DEPOSIT SOLUTIONS LLC SALARY,843.78,Employer,Transfer,Income,True,True,Employer Salary
TXN000271,2026-04-05,DD *DELIVERY ACOSTAHAVEN,-221.27,Instacart,Card Online,Purchase,False,False,Instacart Delivery
TXN000272,2026-04-05,HLU *STREAM 69550,-131.97,Hulu,Card Online,Subscription,True,False,Hulu Streaming
TXN000273,2026-04-06,SQ *COFFEE PORT,-345.44,Starbucks,Card POS,Purchase,True,False,Starbucks Coffee
TXN000274,2026-04-06,SHELL OIL THOMASVIEW DE,-404.78,Shell,Card POS,Purchase,True,False,Shell Gas
TXN000275,2026-04-07,SP MUSIC 96472,-117.17,Spotify,Card Online,Subscription,True,False,Spotify Music
TXN000276,2026-04-11,SHELL OIL NEW WI,-235.93,Shell,Card POS,Purchase,True,False,Shell Gas
TXN000277,2026-04-12,AMZ*84C8K6 78706,-84.26,Amazon,Card Online,Purchase,True,False,Amazon E-commerce
TXN000278,2026-04-13,COMCAST ANTHONYVIEW CA,-6.12,Comcast,Transfer,Direct Debit,True,False,Comcast Internet
TXN000279,2026-04-15,SP MUSIC 59090,-129.81,Spotify,Card Online,Subscription,True,False,Spotify Music
TXN000280,2026-04-15,DIRECT DEP GLOBAL INC PAYROLL,1107.62,Employer,Transfer,Income,True,True,Employer Salary
TXN000281,2026-04-16,PANERA PORT AZ,-69.78,Unknown,Unknown,Unknown,False,False,Unknown
TXN000282,2026-04-17,AMZ*TUUTSM 25456,-461.85,Amazon,Card Online,Purchase,False,False,Amazon E-commerce
TXN000283,2026-04-18,STEAM GAMES JAQ2AK,-27.59,Steam,Card Online,Purchase,False,False,Steam Gaming
TXN000284,2026-04-18,AMZ*970YEJ 89661,-364.59,Amazon,Card Online,Purchase,True,False,Amazon E-commerce
TXN000285,2026-04-18,AUDIBLE MEMBERSHIP JUL,-115.87,Unknown,Unknown,Unknown,False,False,Unknown
TXN000286,2026-04-19,APPLE STORE PORT MT,-138.17,Apple Store,Card POS,Purchase,False,False,Apple Store Electronics
TXN000287,2026-04-19,CAR LOAN PAYMENT CHASE SEP,-95.43,Bank,Transfer,Direct Debit,True,False,Bank Car Loan
TXN000288,2026-04-20,APPLE.COM/BILL 13505,-128.18,Apple,Card Online,Subscription,True,False,Apple Apps
TXN000289,2026-04-20,ETSY INC LHDB2C 58896,-134.1,Etsy,Card Online,Purchase,False,False,Etsy E-commerce
TXN000290,2026-04-21,MSFT *XBOX 62963,-139.47,Xbox,Card Online,Subscription,True,False,Xbox Gaming
TXN000291,2026-04-22,AUDIBLE MEMBERSHIP MAY,-18.24,Unknown,Unknown,Unknown,False,False,Unknown
TXN000292,2026-04-22,HBO MAX 97736 USA,-115.9,HBO Max,Card Online,Subscription,True,False,HBO Max Streaming
TXN000293,2026-04-22,AT&T PAYMENT 99792,-95.84,AT&T,Transfer,Direct Debit,True,False,AT&T Phone
TXN000294,2026-04-24,ACH DEPOSIT INDUSTRIES SALARY,1105.78,Employer,Transfer,Income,True,True,Employer Salary
TXN000295,2026-04-25,CASH WITHDRAWAL CHASE 52872,-80.0,ATM,ATM,Withdrawal,True,False,ATM Withdrawal
TXN000296,2026-04-27,UNITED AIR JZ8QX6,-16.72,Delta Airlines,Card Online,Purchase,False,False,Delta Airlines Flight
TXN000297,2026-04-27,VNM *JACKSON,952.03,Unknown,Unknown,Credit,False,False,Unknown
TXN000298,2026-04-28,SP * SPOTIFY 87766,-93.26,Spotify,Card Online,Subscription,True,False,Spotify Music
TXN000299,2026-04-29,CAR LOAN PAYMENT CHASE JUL,-58.23,Bank,Transfer,Direct Debit,True,False,Bank Car Loan
TXN000300,2026-04-29,STEAM GAMES PI9XUS,-177.98,Steam,Card Online,Purchase,False,False,Steam Gaming
TXN000301,2026-04-29,AT&T PAYMENT 15466,-87.84,AT&T,Transfer,Direct Debit,True,False,AT&T Phone
TXN000302,2026-05-01,CAR LOAN PAYMENT CITIBANK DEC,-53.38,Bank,Transfer,Direct Debit,True,False,Bank Car Loan
TXN000303,2026-05-01,ATM WITHDRAWAL US BANK WEST PA,-120.0,ATM,ATM,Withdrawal,True,False,ATM Withdrawal
TXN000304,2026-05-02,YOUTUBE PREMIUM 33844,-63.18,YouTube Premium,Card Online,Subscription,True,False,YouTube Premium Streaming
TXN000305,2026-05-03,CHIPOTLE SMITHBURGH CO,-369.88,Chipotle,Card POS,Purchase,False,False,Chipotle Restaurant
TXN000306,2026-05-03,NTFLX ONLINE IE,-41.63,Netflix,Card Online,Subscription,True,False,Netflix Streaming
TXN000307,2026-05-04,PANERA LAKE VA,-65.75,Unknown,Unknown,Unknown,False,False,Unknown
TXN000308,2026-05-04,VENMO *WARD,916.74,Venmo,Transfer,Income,True,True,Venmo Freelance
TXN000309,2026-05-05,CASH WITHDRAWAL US BANK 71485,-20.0,ATM,ATM,Withdrawal,True,False,ATM Withdrawal
TXN000310,2026-05-05,IKEA ASHLEYTOWN DE,-338.45,Unknown,Unknown,Unknown,False,False,Unknown
TXN000311,2026-05-07,CON EDISON 36236,-120.08,Con Edison,Transfer,Direct Debit,True,False,Con Edison Electricity
TXN000312,2026-05-10,NFLX*COM UK,-145.74,Netflix,Card Online,Subscription,True,False,Netflix Streaming
TXN000313,2026-05-12,AT&T PAYMENT 31988,-64.34,AT&T,Transfer,Direct Debit,True,False,AT&T Phone
TXN000314,2026-05-12,UNITED AIR EWBDX6,-425.13,Delta Airlines,Card Online,Purchase,True,False,Delta Airlines Flight
TXN000315,2026-05-16,MCDONALD'S CROSBYBURGH MO,-250.46,McDonald's,Card POS,Purchase,True,False,McDonald's Fast Food
TXN000316,2026-05-17,HOME DEPOT PORT WY,-371.94,State Farm,Transfer,Direct Debit,True,False,State Farm Home
TXN000317,2026-05-17,MCDS NORTH,-472.88,McDonald's,Card POS,Purchase,True,False,McDonald's Fast Food
TXN000318,2026-05-17,DELTA AIR 25FZVU,-192.43,Delta Airlines,Card Online,Purchase,False,False,Delta Airlines Flight
TXN000319,2026-05-17,EBAY INC 3Q1LUK USA,-123.88,eBay,Card Online,Purchase,False,False,eBay E-commerce
TXN000320,2026-05-18,CASH WITHDRAWAL CITIBANK 24928,-120.0,ATM,ATM,Withdrawal,True,False,ATM Withdrawal
TXN000321,2026-05-18,NETFLIX.COM US,-124.56,Netflix,Card Online,Subscription,True,False,Netflix Streaming
TXN000322,2026-05-18,PLAYSTATION 72626 USA,-131.32,PlayStation,Card Online,Subscription,True,False,PlayStation Gaming
TXN000323,2026-05-19,YOUTUBE PREMIUM 85246,-24.72,YouTube Premium,Card Online,Subscription,True,False,YouTube Premium Streaming
TXN000324,2026-05-20,AUDIBLE MEMBERSHIP MAY,-127.22,Unknown,Unknown,Unknown,False,False,Unknown
TXN000325,2026-05-21,COMCAST ANDERSONTON VT,-8.0,Comcast,Transfer,Direct Debit,True,False,Comcast Internet
TXN000326,2026-05-21,GRUBHUB JAREDCHESTER,-121.8,Grubhub,Card Online,Purchase,False,False,Grubhub Delivery
TXN000327,2026-05-21,COMCAST SANTIAGOVILLE AR,-91.48,Comcast,Transfer,Direct Debit,True,False,Comcast Internet
TXN000328,2026-05-21,VERIZON WEST IN,-22.61,Verizon,Transfer,Direct Debit,True,False,Verizon Phone
TXN000329,2026-05-24,DUNKIN CASSANDRAFURT IA,-499.02,Unknown,Unknown,Unknown,False,False,Unknown
TXN000330,2026-05-26,CAR LOAN PAYMENT WELLS FARGO SEP,-99.67,Bank,Transfer,Direct Debit,True,False,Bank Car Loan
TXN000331,2026-05-27,VERIZON LAKE MI,-90.74,Verizon,Transfer,Direct Debit,True,False,Verizon Phone
TXN000332,2026-05-28,SOUTHWEST AIR XXDJKV,-342.55,Delta Airlines,Card Online,Purchase,True,False,Delta Airlines Flight
TXN000333,2026-05-28,AMZN*MVEUHC 93021 USA,-413.38,Amazon,Card Online,Purchase,True,False,Amazon E-commerce
TXN000334,2026-05-30,IKEA WEST KY,-174.4,Unknown,Unknown,Unknown,False,False,Unknown
TXN000335,2026-06-01,SQ *STARBUCKS CUNNINGHAMMOUTH,-435.19,Starbucks,Card POS,Purchase,True,False,Starbucks Coffee
TXN000336,2026-06-01,UNITED AIR GD5OP0,-334.83,Delta Airlines,Card Online,Purchase,True,False,Delta Airlines Flight
TXN000337,2026-06-04,DUNKIN PORT NC,-477.26,Unknown,Unknown,Unknown,False,False,Unknown
TXN000338,2026-06-04,CHEVRON LAKE PR,-200.99,Unknown,Unknown,Unknown,False,False,Unknown
TXN000339,2026-06-06,ATM WITHDRAWAL CHASE PATRICIAHAVEN PW,-120.0,ATM,ATM,Withdrawal,True,False,ATM Withdrawal
TXN000340,2026-06-07,CASH WITHDRAWAL BANK OF AMERICA 44829,-80.0,ATM,ATM,Withdrawal,True,False,ATM Withdrawal
TXN000341,2026-06-07,AT&T PAYMENT 27032,-11.6,AT&T,Transfer,Direct Debit,True,False,AT&T Phone
TXN000342,2026-06-08,AUDIBLE MEMBERSHIP JAN,-31.3,Unknown,Unknown,Unknown,False,False,Unknown
TXN000343,2026-06-09,APPLE.COM/BILL 63025,-142.91,Apple,Card Online,Subscription,True,False,Apple Apps
TXN000344,2026-06-10,CASH WITHDRAWAL US BANK 52329,-60.0,ATM,ATM,Withdrawal,True,False,ATM Withdrawal
TXN000345,2026-06-12,HOME DEPOT PHYLLISBURGH MD,-261.4,McDonald's,Card POS,Purchase,True,False,McDonald's Fast Food
TXN000346,2026-06-14,SOUTHWEST AIR OUBJ0E,-416.7,Delta Airlines,Card Online,Purchase,True,False,Delta Airlines Flight
TXN000347,2026-06-15,HBO MAX 98762 USA,-97.52,HBO Max,Card Online,Subscription,True,False,HBO Max Streaming
TXN000348,2026-06-17,APPLE STORE MAYMOUTH SC,-134.17,Apple Store,Card POS,Purchase,True,False,Apple Store Electronics
TXN000349,2026-06-18,HOME DEPOT NORTH UT,-444.85,State Farm,Transfer,Direct Debit,True,False,State Farm Home
TXN000350,2026-06-21,SUBWAY BRIANBURGH MA,-333.83,Unknown,Unknown,Unknown,False,False,Unknown
TXN000351,2026-06-23,SUBWAY PORT PA,-496.09,Unknown,Unknown,Unknown,False,False,Unknown
TXN000352,2026-06-23,PANERA SOUTH MP,-7.71,Unknown,Unknown,Unknown,False,False,Unknown
TXN000353,2026-06-23,DISNEY PLUS DE,-85.71,Disney+,Card Online,Subscription,True,False,Disney+ Streaming
TXN000354,2026-06-24,IKEA PEARSONBOROUGH ME,-366.71,Unknown,Unknown,Unknown,False,False,Unknown
TXN000355,2026-06-25,EXXON NORTH IN,-336.07,Unknown,Unknown,Unknown,False,False,Unknown
TXN000356,2026-06-25,SUBWAY CHRISTOPHERTON OH,-103.85,Unknown,Unknown,Unknown,False,False,Unknown
TXN000357,2026-06-25,CASH WITHDRAWAL WELLS FARGO 35208,-20.0,ATM,ATM,Withdrawal,True,False,ATM Withdrawal
TXN000358,2026-06-26,SQ *COFFEE PORT,-232.05,Starbucks,Card POS,Purchase,True,False,Starbucks Coffee
TXN000359,2026-06-27,HULU 25254 USA,-131.63,Hulu,Card Online,Subscription,True,False,Hulu Streaming
TXN000360,2026-06-28,IKEA THOMASVILLE NM,-82.77,Unknown,Unknown,Unknown,False,False,Unknown
TXN000361,2026-07-02,ATM WITHDRAWAL BANK OF AMERICA PORT MH,-60.0,ATM,ATM,Withdrawal,True,False,ATM Withdrawal
TXN000362,2026-07-02,CHIPOTLE MCCARTYTON PR,-269.7,Chipotle,Card POS,Purchase,False,False,Chipotle Restaurant
TXN000363,2026-07-03,CASH WITHDRAWAL CITIBANK 66519,-120.0,ATM,ATM,Withdrawal,True,False,ATM Withdrawal
TXN000364,2026-07-04,AMAZON MARKETPLACE 37719,-320.82,Amazon,Card Online,Purchase,True,False,Amazon E-commerce
TXN000365,2026-07-04,UNITED AIR 99NGHP,-286.74,Delta Airlines,Card Online,Purchase,True,False,Delta Airlines Flight
TXN000366,2026-07-06,ACH DEPOSIT TECH CORP SALARY,1161.25,Employer,Transfer,Income,True,True,Employer Salary
TXN000367,2026-07-06,CASH WITHDRAWAL BANK OF AMERICA 90599,-60.0,ATM,ATM,Withdrawal,True,False,ATM Withdrawal
TXN000368,2026-07-07,VERIZON PORT VT,-114.34,Verizon,Transfer,Direct Debit,True,False,Verizon Phone
TXN000369,2026-07-07,STEAM GAMES NVNPZ3,-20.65,Steam,Card Online,Purchase,False,False,Steam Gaming
TXN000370,2026-07-08,SQ *STARBUCKS JAMESBURY,-69.27,Starbucks,Card POS,Purchase,False,False,Starbucks Coffee
TXN000371,2026-07-08,PANERA HENDRICKSBURY CA,-21.17,Unknown,Unknown,Unknown,False,False,Unknown
TXN000372,2026-07-09,COMCAST SMITHSIDE AZ,-48.46,Comcast,Transfer,Direct Debit,True,False,Comcast Internet
TXN000373,2026-07-10,SOUTHWEST AIR S5SLLA,-403.41,Delta Airlines,Card Online,Purchase,True,False,Delta Airlines Flight
TXN000374,2026-07-11,VERIZON NORTH AL,-88.35,Verizon,Transfer,Direct Debit,True,False,Verizon Phone
TXN000375,2026-07-12,CASH WITHDRAWAL CHASE 95966,-60.0,ATM,ATM,Withdrawal,True,False,ATM Withdrawal
TXN000376,2026-07-13,BEST BUY SCOTTMOUTH NJ,-156.68,Best Buy,Card POS,Purchase,False,False,Best Buy Electronics
TXN000377,2026-07-14,LOWES SOUTH MA,-234.2,Unknown,Unknown,Unknown,False,False,Unknown
TXN000378,2026-07-15,DUNKIN NORTH NV,-87.35,Unknown,Unknown,Unknown,False,False,Unknown
TXN000379,2026-07-16,HOME DEPOT NORTH NY,-328.43,State Farm,Transfer,Direct Debit,True,False,State Farm Home
TXN000380,2026-07-20,SHELL OIL WEST MN,-210.3,Shell,Card POS,Purchase,False,False,Shell Gas
TXN000381,2026-07-20,BEST BUY PORT CO,-356.01,Best Buy,Card POS,Purchase,False,False,Best Buy Electronics
TXN000382,2026-07-20,LYFT EAST TX,-49.4,Lyft,Card Online,Purchase,False,False,Lyft Rideshare
TXN000383,2026-07-21,VERIZON ERICBURY NJ,-141.62,Verizon,Transfer,Direct Debit,True,False,Verizon Phone
TXN000384,2026-07-21,WENDYS LAKE LA,-420.42,Unknown,Unknown,Unknown,False,False,Unknown
TXN000385,2026-07-21,COMCAST CRAIGBERG TX,-103.75,Comcast,Transfer,Direct Debit,True,False,Comcast Internet
TXN000386,2026-07-22,EXXON LAKE KS,-448.47,Unknown,Unknown,Unknown,False,False,Unknown
TXN000387,2026-07-22,SHELL OIL RYANSIDE SD,-205.21,Shell,Card POS,Purchase,True,False,Shell Gas
TXN000388,2026-07-23,AMZN*OAK5WM 47704 USA,-374.9,Amazon,Card Online,Purchase,True,False,Amazon E-commerce
TXN000389,2026-07-23,CAR LOAN PAYMENT CHASE SEP,-148.02,Bank,Transfer,Direct Debit,True,False,Bank Car Loan
TXN000390,2026-07-23,SOUTHWEST AIR OOQN74,-203.27,Delta Airlines,Card Online,Purchase,True,False,Delta Airlines Flight
TXN000391,2026-07-24,EXXON SOUTH MS,-142.93,Unknown,Unknown,Unknown,False,False,Unknown
TXN000392,2026-07-28,GRUBHUB PATRICKBOROUGH,-70.07,Grubhub,Card Online,Purchase,False,False,Grubhub Delivery
TXN000393,2026-07-31,SPOTIFY AB 11.59,-85.25,Spotify,Card Online,Subscription,True,False,Spotify Music
TXN000394,2026-07-31,CHEVRON LANEFURT NE,-275.33,Unknown,Unknown,Unknown,False,False,Unknown
TXN000395,2026-08-03,SQ *COFFEE NEW,-189.19,Starbucks,Card POS,Purchase,False,False,Starbucks Coffee
TXN000396,2026-08-03,STEAM GAMES RLPO37,-260.26,Steam,Card Online,Purchase,False,False,Steam Gaming
TXN000397,2026-08-03,AMZ*K45LJS 37879,-14.63,Amazon,Card Online,Purchase,False,False,Amazon E-commerce
TXN000398,2026-08-04,UNITED AIR YNB8HZ,-108.04,Delta Airlines,Card Online,Purchase,False,False,Delta Airlines Flight
TXN000399,2026-08-04,SHELL OIL PORT CO,-233.33,Shell,Card POS,Purchase,True,False,Shell Gas
TXN000400,2025-08-05,CHIPOTLE PORT IL,-479.17,Chipotle,Card POS,Purchase,False,False,Chipotle Restaurant
TXN000401,2025-08-06,MCDONALD'S EAST UT,-405.69,McDonald's,Card POS,Purchase,False,False,McDonald's Fast Food
TXN000402,2025-08-06,CHIPOTLE PORT NH,-256.67,Chipotle,Card POS,Purchase,False,False,Chipotle Restaurant
TXN000403,2025-08-08,STEAM GAMES 644VXO,-53.95,Steam,Card Online,Purchase,False,False,Steam Gaming
TXN000404,2025-08-08,HOME DEPOT THOMASVIEW AR,-55.02,State Farm,Transfer,Direct Debit,True,False,State Farm Home
TXN000405,2025-08-09,PAYPAL TRANSFER F288740D RECEIVED,2364.09,PayPal,Transfer,Transfer,False,False,PayPal P2P
TXN000406,2025-08-09,DD *DELIVERY WEST,-114.2,Instacart,Card Online,Purchase,False,False,Instacart Delivery
TXN000407,2025-08-10,MORTGAGE PAYMENT CITIBANK JUL,-54.06,Bank,Transfer,Direct Debit,True,False,Bank Mortgage
TXN000408,2025-08-11,PF NORTH WV,-55.84,Unknown,Unknown,Unknown,False,False,Unknown
TXN000409,2025-08-11,ETSY INC 8H8YM5 32706,-278.96,Etsy,Card Online,Purchase,False,False,Etsy E-commerce
TXN000410,2025-08-11,UBEREATS BURNSSHIRE,-429.67,Uber Eats,Card Online,Purchase,False,False,Uber Eats Delivery
TXN000411,2025-08-12,DOORDASH PORT,-311.07,DoorDash,Card Online,Purchase,False,False,DoorDash Delivery
TXN000412,2025-08-13,WENDYS HERNANDEZSTAD TN,-189.0,Unknown,Unknown,Unknown,False,False,Unknown
TXN000413,2025-08-13,AT&T PAYMENT 27983,-138.79,AT&T,Transfer,Direct Debit,True,False,AT&T Phone
TXN000414,2025-08-14,SQ *COFFEE EMILYBERG,-327.84,Starbucks,Card POS,Purchase,False,False,Starbucks Coffee
TXN000415,2025-08-15,TECH CORP SAL JUL,2323.95,Unknown,Unknown,Credit,False,False,Unknown
TXN000416,2025-08-15,IKEA MARKLAND DE,-329.85,Unknown,Unknown,Unknown,False,False,Unknown
TXN000417,2025-08-15,BROWN MNTHLY JAN,-147.97,Unknown,Unknown,Unknown,False,False,Unknown
TXN000418,2025-08-16,JOHNSON RENT SEP,-102.19,Landlord,Transfer,Direct Debit,True,False,Landlord Rent
TXN000419,2025-08-17,HOME DEPOT LAKE MN,-184.41,State Farm,Transfer,Direct Debit,True,False,State Farm Home
TXN000420,2025-08-17,VERIZON LAKE GU,-107.39,Verizon,Transfer,Direct Debit,True,False,Verizon Phone
TXN000421,2025-08-18,CON EDISON 78693,-8.7,Con Edison,Transfer,Direct Debit,True,False,Con Edison Electricity
TXN000422,2025-08-20,CON EDISON 35342,-147.21,Con Edison,Transfer,Direct Debit,True,False,Con Edison Electricity
TXN000423,2025-08-23,CON EDISON 86465,-110.62,Con Edison,Transfer,Direct Debit,True,False,Con Edison Electricity
TXN000424,2025-08-23,AT&T PAYMENT 40364,-128.66,AT&T,Transfer,Direct Debit,True,False,AT&T Phone
TXN000425,2025-08-24,AMZ*LJCDIP 53868,-330.51,Amazon,Card Online,Purchase,False,False,Amazon E-commerce
TXN000426,2025-08-24,SHELL OIL KIMSTAD OH,-446.21,Shell,Card POS,Purchase,False,False,Shell Gas
TXN000427,2025-08-24,ETSY INC CXUUDP 33152,-182.51,Etsy,Card Online,Purchase,False,False,Etsy E-commerce
TXN000428,2025-08-25,DUNKIN JOHNSONMOUTH AR,-46.55,Unknown,Unknown,Unknown,False,False,Unknown
TXN000429,2025-08-27,ACH DEPOSIT SERVICES CO SALARY,1886.48,Employer,Transfer,Income,True,True,Employer Salary
TXN000430,2025-08-27,ETSY INC ZWD42V 57688,-161.98,Etsy,Card Online,Purchase,False,False,Etsy E-commerce
TXN000431,2025-08-27,AT&T PAYMENT 56619,-10.78,AT&T,Transfer,Direct Debit,True,False,AT&T Phone
TXN000432,2025-08-27,CON EDISON 38978,-86.52,Con Edison,Transfer,Direct Debit,True,False,Con Edison Electricity
TXN000433,2025-08-27,HBO MAX 97849 USA,-55.86,HBO Max,Card Online,Subscription,True,False,HBO Max Streaming
TXN000434,2025-08-29,MCDONALD'S WEST NY,-412.32,McDonald's,Card POS,Purchase,True,False,McDonald's Fast Food
TXN000435,2025-08-29,CON EDISON 76412,-119.59,Con Edison,Transfer,Direct Debit,True,False,Con Edison Electricity
